timestamp,latitude,longitude,altitude,satellites,speed,heading,hdop,pm1_standard,pm25_standard,pm10_standard,particles_03um,particles_05um,particles_10um,particles_25um,particles_50um,particles_100um,bme_temperature_c,bme_humidity_percent,bme_pressure_hpa,bme_gas_resistance_ohms,no2_voltage_v,co_voltage_v,h2s_voltage_v
2025-09-01T07:56:51,51.794987,-3.972932,54.80,10,28.39,180.07,0.86,0,0,0,0,0,0,174,54,0,19.88,66.09,993.98,152258,0.2840,0.5720,0.4220
2025-09-01T07:56:52,51.794905,-3.972957,55.20,10,33.85,192.78,0.86,0,0,0,0,0,0,174,54,0,19.88,66.11,993.94,151429,0.2840,0.6040,0.4220
2025-09-01T07:56:53,51.794821,-3.973000,55.30,10,35.97,198.68,0.86,0,0,0,0,0,0,132,42,0,19.88,66.11,993.92,151704,0.2840,0.5540,0.4420
2025-09-01T07:56:54,51.794737,-3.973045,54.90,10,36.71,197.71,0.86,0,0,0,0,0,0,132,42,0,19.88,66.11,993.87,151704,0.2840,0.5740,0.4480
2025-09-01T07:56:55,51.794646,-3.973076,54.50,10,37.82,189.62,0.92,0,0,0,0,0,0,162,50,2,19.88,66.12,993.85,152815,0.2840,0.5720,0.4300
2025-09-01T07:56:56,51.794549,-3.973079,54.10,10,39.61,177.27,0.86,1,1,1,1,1,1,204,62,4,19.88,66.13,993.86,152258,0.2840,0.5320,0.4460
2025-09-01T07:56:57,51.794454,-3.973049,54.20,10,40.15,165.23,0.86,1,1,1,1,1,1,204,62,4,19.88,66.16,993.82,152119,0.2840,0.5680,0.4200
2025-09-01T07:56:58,51.794360,-3.972990,54.50,10,41.34,156.63,0.86,0,0,0,0,0,0,180,54,4,19.88,66.18,993.77,151980,0.2840,0.5940,0.4420
2025-09-01T07:56:59,51.794266,-3.972917,54.90,10,42.13,153.34,0.86,0,0,0,0,0,0,180,54,4,19.88,66.21,993.70,151842,0.2840,0.5760,0.4360
2025-09-01T07:57:00,51.794171,-3.972830,55.00,10,44.41,150.19,0.86,0,0,0,0,0,0,192,58,4,19.88,66.21,993.64,151980,0.2840,0.5540,0.4400
2025-09-01T07:57:01,51.794085,-3.972733,55.80,10,41.82,143.29,0.86,0,0,0,0,0,0,210,64,4,19.88,66.21,993.58,152258,0.2840,0.5720,0.4400
2025-09-01T07:57:02,51.793991,-3.972640,56.40,10,43.73,148.54,0.86,0,0,0,0,0,0,210,64,4,19.88,66.22,993.49,151980,0.2840,0.5720,0.4240
2025-09-01T07:57:03,51.793910,-3.972528,57.00,10,43.19,140.35,1.00,0,0,0,0,0,0,216,64,4,19.88,66.21,993.41,151842,0.2840,0.5620,0.4200
2025-09-01T07:57:04,51.793825,-3.972409,58.00,10,44.74,138.89,0.86,0,0,0,0,0,0,216,64,4,19.88,66.21,993.33,151704,0.2840,0.5580,0.4380
2025-09-01T07:57:05,51.793746,-3.972286,58.60,10,44.26,136.55,0.86,0,0,0,0,0,0,216,64,4,19.89,66.18,993.28,152815,0.2840,0.5720,0.4420
2025-09-01T07:57:06,51.793664,-3.972165,59.80,10,44.65,137.42,0.86,0,0,0,0,0,0,210,62,4,19.89,66.15,993.21,152815,0.2840,0.5900,0.4120
2025-09-01T07:57:07,51.793581,-3.972045,60.70,10,44.52,137.84,0.86,0,0,0,0,0,0,210,62,4,19.89,66.13,993.16,152956,0.2840,0.5620,0.4120
2025-09-01T07:57:08,51.793498,-3.971924,61.20,10,44.52,138.65,0.86,0,0,0,0,0,0,198,58,4,19.89,66.13,993.10,152536,0.2840,0.5940,0.4200
2025-09-01T07:57:09,51.793411,-3.971811,61.90,10,44.73,141.42,0.86,0,0,0,0,0,0,198,58,4,19.89,66.13,993.05,152258,0.2840,0.6020,0.4320
2025-09-01T07:57:10,51.793320,-3.971706,62.00,10,44.41,145.27,0.86,0,1,1,0,1,1,228,68,12,19.89,66.11,992.99,152119,0.2840,0.5720,0.4320
2025-09-01T07:57:11,51.793224,-3.971611,61.90,10,44.74,149.24,0.86,0,1,1,0,1,1,222,68,10,19.89,66.08,992.94,152119,0.2840,0.5940,0.4600
2025-09-01T07:57:12,51.793124,-3.971527,62.10,10,44.87,152.87,0.86,0,1,1,0,1,1,222,68,10,19.89,66.03,992.89,151154,0.2840,0.5560,0.4300
2025-09-01T07:57:13,51.793021,-3.971449,62.30,10,45.84,155.41,0.86,0,0,0,0,0,0,216,66,8,19.89,66.02,992.85,152119,0.2840,0.5440,0.4300
2025-09-01T07:57:14,51.792917,-3.971372,62.40,10,45.99,155.50,0.86,0,0,0,0,0,0,216,66,8,19.89,65.97,992.77,153096,0.2840,0.5480,0.4180
2025-09-01T07:57:15,51.792815,-3.971293,62.80,10,45.08,154.45,0.86,0,0,0,0,0,0,228,70,8,19.89,65.98,992.70,152815,0.2840,0.5880,0.4200
2025-09-01T07:57:16,51.792714,-3.971217,63.40,10,44.21,154.52,1.00,0,0,0,0,0,0,228,70,8,19.89,65.98,992.62,153236,0.2840,0.5720,0.4140
2025-09-01T07:57:17,51.792620,-3.971141,63.80,9,42.41,154.01,1.00,0,1,1,0,1,1,210,64,8,19.88,66.02,992.55,153096,0.2840,0.5460,0.4580
2025-09-01T07:57:18,51.792526,-3.971064,63.50,9,42.47,153.69,1.00,0,0,0,0,0,0,186,56,8,19.88,66.09,992.48,153801,0.2840,0.5640,0.4300
2025-09-01T07:57:19,51.792417,-3.970992,64.80,10,43.95,154.99,0.86,0,0,0,0,0,0,186,56,8,19.88,66.16,992.41,153518,0.2840,0.5200,0.4200
2025-09-01T07:57:20,51.792315,-3.970922,65.50,10,43.61,156.21,0.86,0,1,1,0,1,1,210,66,8,19.87,66.23,992.32,153660,0.2840,0.5280,0.4140
2025-09-01T07:57:21,51.792210,-3.970855,67.10,10,43.60,157.18,0.86,0,1,1,0,1,1,210,66,8,19.86,66.29,992.21,153377,0.2840,0.5360,0.4560
2025-09-01T07:57:22,51.792112,-3.970784,67.60,10,42.34,154.96,0.86,0,1,1,0,1,1,228,70,8,19.86,66.35,992.09,153236,0.2840,0.5540,0.4260
2025-09-01T07:57:23,51.792005,-3.970724,68.90,10,44.93,162.30,0.86,0,1,1,0,1,1,222,68,8,19.86,66.40,992.00,153096,0.2840,0.5360,0.4400
2025-09-01T07:57:24,51.791900,-3.970669,69.30,10,42.74,161.16,0.86,0,1,1,0,1,1,222,68,8,19.86,66.43,991.91,153096,0.2840,0.5200,0.4460
2025-09-01T07:57:25,51.791802,-3.970598,70.70,10,42.48,155.95,0.86,0,1,1,0,1,1,240,74,10,19.86,66.45,991.84,153377,0.2840,0.5400,0.4380
2025-09-01T07:57:26,51.791706,-3.970527,71.80,10,41.95,156.18,0.86,0,1,1,0,1,1,240,74,10,19.86,66.44,991.74,152956,0.2840,0.5040,0.4240
2025-09-01T07:57:27,51.791609,-3.970464,72.90,10,41.80,158.53,0.86,0,0,0,0,0,0,228,68,2,19.85,66.44,991.63,153660,0.2840,0.5280,0.4160
2025-09-01T07:57:28,51.791506,-3.970415,74.50,10,41.63,163.03,0.86,0,0,0,0,0,0,216,64,2,19.85,66.46,991.54,154228,0.2840,0.5460,0.4480
2025-09-01T07:57:29,51.791407,-3.970374,74.70,10,41.21,166.47,0.86,0,0,0,0,0,0,216,64,2,19.85,66.46,991.45,153518,0.2840,0.5280,0.4140
2025-09-01T07:57:30,51.791307,-3.970344,75.40,10,40.60,170.45,0.86,0,0,0,0,0,0,216,66,2,19.85,66.48,991.36,153236,0.2840,0.5480,0.4220
2025-09-01T07:57:31,51.791207,-3.970323,75.90,10,40.58,175.14,0.86,0,0,0,0,0,0,216,66,2,19.85,66.47,991.29,152815,0.2840,0.5180,0.4440
2025-09-01T07:57:32,51.791106,-3.970315,76.40,10,40.43,179.54,0.86,0,0,0,0,0,0,204,62,2,19.86,66.46,991.23,153943,0.2840,0.5200,0.4560
2025-09-01T07:57:33,51.791007,-3.970318,76.70,10,40.15,182.67,0.86,1,1,1,1,1,1,246,74,2,19.86,66.47,991.19,152956,0.2840,0.5280,0.4200
