timestamp,latitude,longitude,altitude,satellites,speed,heading,hdop,pm1_standard,pm25_standard,pm10_standard,particles_03um,particles_05um,particles_10um,particles_25um,particles_50um,particles_100um,bme_temperature_c,bme_humidity_percent,bme_pressure_hpa,bme_gas_resistance_ohms,no2_voltage_v,co_voltage_v,h2s_voltage_v
2025-09-04T07:50:45,51.793319,-3.971810,60.90,10,39.23,326.29,0.86,0,0,0,0,0,0,24,8,0,20.81,59.80,996.27,140349,0.2840,0.6100,0.4680
2025-09-04T07:50:46,51.793399,-3.971904,60.80,10,38.91,321.91,0.86,0,0,0,0,0,0,24,8,0,20.81,59.78,996.29,140231,0.2840,0.6080,0.4920
2025-09-04T07:50:47,51.793476,-3.972002,60.70,10,38.52,319.35,0.86,0,0,0,0,0,0,24,8,0,20.81,59.80,996.37,140349,0.2840,0.6080,0.4900
2025-09-04T07:50:48,51.793548,-3.972104,60.20,10,38.23,318.17,0.86,0,0,0,0,0,0,24,8,0,20.80,59.78,996.43,140822,0.2840,0.6240,0.4740
2025-09-04T07:50:49,51.793619,-3.972205,59.80,10,37.76,317.74,0.86,0,0,0,0,0,0,36,12,0,20.80,59.79,996.47,140231,0.2840,0.5440,0.4820
2025-09-04T07:50:50,51.793688,-3.972307,59.50,10,37.17,316.81,0.86,0,0,0,0,0,0,60,20,0,20.80,59.78,996.52,141060,0.2840,0.6140,0.4700
2025-09-04T07:50:51,51.793758,-3.972409,59.10,10,37.39,318.15,0.86,0,0,0,0,0,0,60,20,0,20.80,59.78,996.57,141060,0.2840,0.5820,0.4800
2025-09-04T07:50:52,51.793829,-3.972508,58.60,10,37.06,318.28,0.86,0,0,0,0,0,0,66,22,0,20.79,59.76,996.63,141299,0.2840,0.6060,0.4920
2025-09-04T07:50:53,51.793898,-3.972605,57.60,10,36.76,319.99,0.86,0,0,0,0,0,0,66,22,0,20.79,59.75,996.70,141419,0.2840,0.6180,0.5040
2025-09-04T07:50:54,51.793969,-3.972696,57.00,10,36.54,322.86,0.86,0,0,0,0,0,0,72,24,0,20.79,59.72,996.79,142142,0.2840,0.6140,0.4700
2025-09-04T07:50:55,51.794041,-3.972786,55.80,10,35.35,321.74,0.86,0,0,0,0,0,0,78,26,0,20.79,59.70,996.86,141419,0.2840,0.6280,0.4840
2025-09-04T07:50:56,51.794121,-3.972864,55.20,10,36.54,328.81,0.86,0,0,0,0,0,0,78,26,0,20.79,59.70,996.94,141900,0.2840,0.5880,0.4680
2025-09-04T07:50:57,51.794199,-3.972935,54.70,10,34.84,331.53,0.86,0,0,0,0,0,0,84,26,0,20.78,59.69,997.04,142142,0.2840,0.6240,0.4660
2025-09-04T07:50:58,51.794274,-3.972997,54.30,10,33.35,334.04,0.86,0,0,0,0,0,0,84,26,0,20.78,59.68,997.12,142384,0.2840,0.5960,0.4880
2025-09-04T07:50:59,51.794345,-3.973052,54.30,9,30.87,334.91,0.90,0,0,0,0,0,0,66,20,0,20.78,59.67,997.19,142021,0.2840,0.5960,0.4740
2025-09-04T07:51:00,51.794418,-3.973100,54.00,9,30.63,337.00,0.90,0,0,0,0,0,0,66,20,0,20.78,59.66,997.25,142750,0.2840,0.6000,0.4740
2025-09-04T07:51:01,51.794489,-3.973137,54.40,9,29.30,342.42,0.90,0,0,0,0,0,0,72,22,0,20.78,59.65,997.30,143117,0.2840,0.5980,0.4680
2025-09-04T07:51:02,51.794558,-3.973161,54.70,10,27.91,350.19,0.86,0,0,0,0,0,0,72,22,0,20.77,59.66,997.33,143240,0.2840,0.5920,0.4720
2025-09-04T07:51:03,51.794626,-3.973166,54.50,10,26.30,0.45,0.86,0,0,0,0,0,0,72,22,0,20.77,59.66,997.36,143240,0.2840,0.5980,0.4740
2025-09-04T07:51:04,51.794694,-3.973148,54.60,10,26.93,11.68,0.86,0,0,0,0,0,0,66,20,0,20.77,59.67,997.38,143981,0.2840,0.5980,0.4920
2025-09-04T07:51:05,51.794755,-3.973119,54.50,10,25.06,17.32,0.86,0,0,0,0,0,0,66,20,0,20.77,59.66,997.40,144480,0.2840,0.5960,0.4840
