timestamp,latitude,longitude,altitude,satellites,speed,heading,hdop,pm1_standard,pm25_standard,pm10_standard,particles_03um,particles_05um,particles_10um,particles_25um,particles_50um,particles_100um,bme_temperature_c,bme_humidity_percent,bme_pressure_hpa,bme_gas_resistance_ohms,no2_voltage_v,co_voltage_v,h2s_voltage_v
2025-08-31T11:47:41,51.791024,-3.967504,95.40,6,0.56,42.56,1.30,0,0,1,0,0,1,132,42,8,24.14,58.89,991.88,113366,0.2840,0.6680,0.4140
2025-08-31T11:47:42,51.791022,-3.967514,96.00,6,1.00,42.56,1.30,0,0,1,0,0,1,120,38,8,24.14,58.89,991.88,113366,0.2840,0.6540,0.4140
2025-08-31T11:47:43,51.791028,-3.967515,95.70,6,1.20,42.56,1.30,0,0,1,0,0,1,120,38,8,24.14,58.87,991.87,113675,0.2840,0.6520,0.4140
2025-08-31T11:47:44,51.791034,-3.967517,95.80,6,1.85,42.56,1.30,0,0,1,0,0,1,132,42,8,24.14,58.88,991.87,114219,0.2840,0.6540,0.4560
2025-08-31T11:47:45,51.791027,-3.967522,95.90,6,1.24,42.56,1.30,0,0,1,0,0,1,132,42,8,24.15,58.88,991.88,113443,0.2840,0.6340,0.4560
2025-08-31T11:47:46,51.791024,-3.967531,96.10,6,1.41,42.56,1.30,0,0,2,0,0,2,198,62,12,24.15,58.86,991.87,114141,0.2840,0.6440,0.4400
2025-08-31T11:47:47,51.791023,-3.967532,96.30,6,0.96,42.56,1.30,0,0,2,0,0,2,210,66,10,24.15,58.88,991.88,113597,0.2840,0.6380,0.4420
2025-08-31T11:47:48,51.791029,-3.967529,96.50,6,1.48,42.56,1.30,0,0,2,0,0,2,210,66,10,24.15,58.90,991.88,113597,0.2840,0.6600,0.4300
2025-08-31T11:47:49,51.791026,-3.967527,96.60,6,0.80,42.56,1.30,0,0,4,0,0,4,282,90,22,24.15,58.90,991.88,113985,0.2840,0.6760,0.4400
2025-08-31T11:47:50,51.791020,-3.967535,96.40,6,0.93,42.56,1.30,0,0,4,0,0,4,282,90,22,24.15,58.90,991.88,113212,0.2840,0.6580,0.4400
2025-08-31T11:47:51,51.791017,-3.967543,96.20,6,1.26,42.56,1.30,0,0,4,0,0,4,276,88,18,24.15,58.90,991.88,114219,0.2840,0.6460,0.4480
2025-08-31T11:47:52,51.791017,-3.967540,96.20,6,0.76,42.56,1.30,0,0,4,0,0,4,276,88,18,24.15,58.91,991.87,113443,0.2840,0.6600,0.4480
2025-08-31T11:47:53,51.791010,-3.967545,96.10,6,0.93,42.56,1.30,0,0,4,0,0,4,282,90,20,24.15,58.91,991.87,113520,0.2840,0.6260,0.4300
2025-08-31T11:47:54,51.791009,-3.967541,95.80,6,0.46,42.56,1.30,0,0,4,0,0,4,264,84,20,24.15,58.91,991.87,113520,0.2840,0.6520,0.4300
2025-08-31T11:47:55,51.791003,-3.967541,95.40,6,0.61,42.56,1.30,0,0,4,0,0,4,264,84,20,24.15,58.90,991.87,113985,0.2840,0.6640,0.4340
2025-08-31T11:47:56,51.791002,-3.967541,95.40,5,0.28,42.56,2.17,0,0,3,0,0,3,258,84,18,24.15,58.91,991.86,113443,0.2840,0.6660,0.4560
2025-08-31T11:47:57,51.790999,-3.967540,95.60,5,0.26,42.56,2.17,0,0,3,0,0,3,258,84,18,24.15,58.90,991.86,113443,0.2840,0.6560,0.4240
2025-08-31T11:47:58,51.790989,-3.967541,95.70,5,1.13,42.56,2.16,0,0,3,0,0,3,252,82,18,24.15,58.89,991.86,113058,0.2840,0.6720,0.4360
2025-08-31T11:47:59,51.790980,-3.967546,95.80,5,1.76,42.56,2.16,0,0,3,0,0,3,252,82,18,24.15,58.88,991.86,113520,0.2840,0.6380,0.4320
2025-08-31T11:48:00,51.790976,-3.967538,95.70,5,1.43,42.56,2.16,0,0,3,0,0,3,252,82,18,24.15,58.88,991.85,113907,0.2840,0.6500,0.4260
2025-08-31T11:48:01,51.790974,-3.967538,95.60,5,0.76,42.56,2.16,0,0,3,0,0,3,252,82,18,24.15,58.88,991.86,113907,0.2840,0.6440,0.4400
2025-08-31T11:48:02,51.790973,-3.967529,95.80,5,0.96,42.56,2.16,0,0,3,0,0,3,252,82,18,24.15,58.85,991.86,113289,0.2840,0.6340,0.4380
2025-08-31T11:48:03,51.790970,-3.967524,96.00,5,0.81,42.56,2.16,0,0,1,0,0,1,198,66,14,24.15,58.88,991.86,113752,0.2840,0.6480,0.4480
2025-08-31T11:48:04,51.790971,-3.967511,96.10,5,1.41,42.56,2.16,0,1,2,0,1,2,288,94,14,24.15,58.86,991.87,113520,0.2840,0.6280,0.4520
2025-08-31T11:48:05,51.790968,-3.967509,96.30,5,1.20,42.56,2.16,0,1,2,0,1,2,288,94,14,24.15,58.86,991.87,113752,0.2840,0.6380,0.4520
2025-08-31T11:48:06,51.790967,-3.967508,96.60,5,1.06,42.56,2.16,0,0,0,0,0,0,210,68,2,24.15,58.85,991.88,113830,0.2840,0.6540,0.4300
2025-08-31T11:48:07,51.790965,-3.967507,96.70,5,0.67,42.56,2.16,0,0,0,0,0,0,210,68,2,24.15,58.87,991.88,114219,0.2840,0.6440,0.4260
2025-08-31T11:48:08,51.790965,-3.967508,96.70,5,0.20,42.56,2.16,0,0,0,0,0,0,192,62,2,24.16,58.88,991.88,113289,0.2840,0.6500,0.4280
2025-08-31T11:48:09,51.790965,-3.967513,96.70,5,0.20,42.56,2.16,0,0,0,0,0,0,186,60,0,24.16,58.87,991.88,114219,0.2840,0.6540,0.4300
2025-08-31T11:48:10,51.790965,-3.967518,96.50,5,0.41,42.56,2.16,0,0,0,0,0,0,186,60,0,24.16,58.89,991.88,113289,0.2840,0.6420,0.4180
2025-08-31T11:48:11,51.790965,-3.967518,96.30,5,0.17,42.56,2.16,0,0,0,0,0,0,186,60,0,24.16,58.91,991.88,113135,0.2840,0.6520,0.4360
2025-08-31T11:48:12,51.790965,-3.967514,96.10,5,0.07,42.56,2.16,0,0,0,0,0,0,186,60,0,24.16,58.92,991.87,113907,0.2840,0.6540,0.4600
2025-08-31T11:48:13,51.790966,-3.967511,96.20,5,0.33,42.56,2.16,0,0,0,0,0,0,192,58,0,24.15,58.91,991.87,113597,0.2840,0.6420,0.4120
2025-08-31T11:48:14,51.790967,-3.967516,96.00,5,0.24,42.56,2.16,0,0,0,0,0,0,192,58,0,24.15,58.90,991.87,113675,0.2840,0.6420,0.4320
2025-08-31T11:48:15,51.790967,-3.967520,95.90,5,0.41,42.56,2.16,0,0,0,0,0,0,210,64,2,24.15,58.90,991.87,113520,0.2840,0.6520,0.3860
2025-08-31T11:48:16,51.790966,-3.967523,95.90,6,0.67,42.56,1.30,0,0,3,0,0,3,234,72,6,24.15,58.88,991.87,114063,0.2840,0.6520,0.4380
2025-08-31T11:48:17,51.790967,-3.967520,96.00,6,0.06,42.56,1.30,0,0,3,0,0,3,234,72,6,24.15,58.87,991.87,113597,0.2840,0.6480,0.4360
2025-08-31T11:48:18,51.790964,-3.967523,96.20,6,0.39,42.56,1.30,0,0,3,0,0,3,234,72,6,24.15,58.87,991.87,114141,0.2840,0.6460,0.4240
2025-08-31T11:48:19,51.790965,-3.967525,95.90,6,0.20,42.56,1.30,0,0,3,0,0,3,234,72,6,24.15,58.86,991.87,114063,0.2840,0.6460,0.4340
