timestamp,latitude,longitude,altitude,satellites,speed,heading,hdop,pm1_standard,pm25_standard,pm10_standard,particles_03um,particles_05um,particles_10um,particles_25um,particles_50um,particles_100um,bme_temperature_c,bme_humidity_percent,bme_pressure_hpa,bme_gas_resistance_ohms,no2_voltage_v,co_voltage_v,h2s_voltage_v
2025-09-04T15:19:27,51.620888,-3.873930,0.00,3,6.22,0.00,2.47,0,0,0,0,0,0,78,24,0,25.24,49.54,1008.47,119111,0.2840,0.4980,0.3540
2025-09-04T15:19:28,51.620885,-3.873904,22.90,4,6.07,52.87,3.48,0,0,0,0,0,0,78,24,0,25.24,49.56,1008.46,119795,0.2840,0.4920,0.3320
2025-09-04T15:19:29,51.620896,-3.873871,24.50,4,5.87,54.37,3.48,0,0,0,0,0,0,102,32,0,25.24,49.57,1008.46,119196,0.2840,0.5180,0.3680
2025-09-04T15:19:30,51.620904,-3.873861,24.00,4,6.11,51.23,3.47,0,0,0,0,0,0,102,32,0,25.25,49.57,1008.45,119196,0.2840,0.4800,0.3540
2025-09-04T15:19:31,51.620911,-3.873846,23.40,4,6.57,49.82,3.47,0,0,0,0,0,0,114,36,0,25.25,49.56,1008.45,119967,0.2840,0.4660,0.3380
2025-09-04T15:19:32,51.620914,-3.873830,22.20,4,6.09,49.82,3.47,0,0,0,0,0,0,108,34,0,25.25,49.58,1008.45,119623,0.2840,0.4960,0.3540
2025-09-04T15:19:33,51.620880,-3.873820,12.90,6,6.67,58.95,1.25,0,0,0,0,0,0,108,34,0,25.25,49.56,1008.45,119537,0.2840,0.4960,0.3500
2025-09-04T15:19:34,51.620891,-3.873804,13.20,6,4.83,55.83,1.25,0,0,0,0,0,0,114,34,0,25.25,49.55,1008.44,119709,0.2840,0.4980,0.3700
2025-09-04T15:19:35,51.620897,-3.873775,14.30,6,5.59,54.44,1.25,0,0,0,0,0,0,114,34,0,25.25,49.54,1008.43,119537,0.2840,0.4960,0.3420
2025-09-04T15:19:36,51.620911,-3.873757,15.60,6,5.80,50.88,1.25,0,0,0,0,0,0,114,34,2,25.25,49.50,1008.43,119881,0.2840,0.4740,0.3480
2025-09-04T15:19:37,51.620919,-3.873747,15.40,6,5.37,53.12,1.25,0,0,0,0,0,0,108,34,2,25.25,49.50,1008.43,119366,0.2840,0.4920,0.3480
2025-09-04T15:19:38,51.620928,-3.873731,16.00,6,5.48,53.49,1.25,0,0,0,0,0,0,108,34,2,25.25,49.52,1008.43,120487,0.2840,0.4860,0.3600
2025-09-04T15:19:39,51.620933,-3.873712,16.00,6,7.28,58.20,1.25,0,0,0,0,0,0,108,34,2,25.26,49.68,1008.43,119537,0.2840,0.4700,0.3500
2025-09-04T15:19:40,51.620935,-3.873689,15.10,6,6.65,65.59,1.25,0,0,0,0,0,0,108,34,2,25.26,49.57,1008.43,120313,0.2840,0.4840,0.3460
2025-09-04T15:19:41,51.620948,-3.873669,16.90,6,5.22,61.68,1.25,0,0,0,0,0,0,108,34,2,25.26,49.60,1008.44,120487,0.2840,0.4720,0.3680
2025-09-04T15:19:42,51.620952,-3.873647,16.90,6,5.04,73.31,1.25,0,0,0,0,0,0,114,36,2,25.26,49.42,1008.44,121099,0.2840,0.4960,0.3580
2025-09-04T15:19:43,51.620956,-3.873619,16.80,6,6.32,67.90,1.25,0,0,0,0,0,0,114,36,2,25.26,49.35,1008.45,121451,0.2840,0.4840,0.3480
2025-09-04T15:19:44,51.620959,-3.873593,16.50,6,5.41,68.62,1.25,0,0,0,0,0,0,114,36,2,25.26,49.31,1008.45,121275,0.2840,0.5120,0.3620
2025-09-04T15:19:45,51.620962,-3.873569,16.10,6,5.04,65.28,1.25,0,0,0,0,0,0,114,36,2,25.26,49.25,1008.46,122612,0.2840,0.4880,0.3400
2025-09-04T15:19:46,51.620965,-3.873547,15.90,6,5.33,69.58,1.25,0,0,0,0,0,0,108,34,2,25.26,49.19,1008.46,122882,0.2840,0.4660,0.3560
2025-09-04T15:19:47,51.620968,-3.873523,16.00,6,5.33,67.92,1.25,0,0,0,0,0,0,108,34,2,25.26,49.14,1008.45,122163,0.2840,0.4740,0.3380
2025-09-04T15:19:48,51.620972,-3.873501,16.10,6,5.57,72.11,1.25,0,0,0,0,0,0,114,36,2,25.26,49.11,1008.43,122432,0.2840,0.4940,0.3580
2025-09-04T15:19:49,51.620972,-3.873470,16.10,6,5.80,76.72,1.25,0,0,0,0,0,0,114,34,2,25.26,49.09,1008.43,122522,0.2840,0.4840,0.3380
2025-09-04T15:19:50,51.620975,-3.873453,15.20,6,5.17,76.62,1.25,0,0,0,0,0,0,114,34,2,25.25,49.04,1008.42,122702,0.2840,0.4880,0.3380
2025-09-04T15:19:51,51.620980,-3.873432,14.70,6,5.33,72.82,1.25,0,1,1,0,1,1,138,44,6,25.25,49.02,1008.42,123519,0.2840,0.5020,0.3420
2025-09-04T15:19:52,51.620986,-3.873408,14.50,6,5.33,71.21,1.25,0,1,1,0,1,1,138,44,6,25.26,48.99,1008.43,123794,0.2840,0.4740,0.3500
2025-09-04T15:19:53,51.620991,-3.873384,14.40,6,5.69,71.44,1.25,0,0,0,0,0,0,162,52,4,25.25,48.97,1008.43,123245,0.2840,0.4740,0.3480
2025-09-04T15:19:54,51.620997,-3.873361,14.20,6,5.56,68.55,1.25,0,0,0,0,0,0,162,52,4,25.26,48.94,1008.43,123519,0.2840,0.4920,0.3480
2025-09-04T15:19:55,51.621005,-3.873343,13.70,6,5.35,60.51,1.25,0,0,0,0,0,0,162,52,4,25.25,48.90,1008.44,123611,0.2840,0.4860,0.3560
2025-09-04T15:19:56,51.621014,-3.873324,13.90,6,5.52,54.99,1.25,0,0,0,0,0,0,174,56,4,25.25,48.85,1008.45,123337,0.2840,0.4880,0.3620
2025-09-04T15:19:57,51.621024,-3.873304,13.70,6,6.07,52.84,1.25,0,0,0,0,0,0,174,56,4,25.25,48.80,1008.46,123519,0.2840,0.4960,0.3620
2025-09-04T15:19:58,51.621034,-3.873284,13.60,6,6.63,51.74,1.25,0,0,0,0,0,0,174,56,4,25.25,48.77,1008.47,123428,0.2840,0.4860,0.3540
2025-09-04T15:19:59,51.621047,-3.873266,13.50,6,6.30,46.51,1.25,0,1,1,0,1,1,180,58,6,25.25,48.76,1008.48,123428,0.2840,0.4840,0.3440
2025-09-04T15:20:00,51.621060,-3.873251,14.00,6,5.59,45.12,1.25,0,1,1,0,1,1,180,58,6,25.25,48.74,1008.49,123886,0.2840,0.4920,0.3560
2025-09-04T15:20:01,51.621073,-3.873233,14.30,6,6.69,43.54,1.25,0,1,1,0,1,1,192,62,6,25.25,48.74,1008.51,123428,0.2840,0.4660,0.3140
2025-09-04T15:20:02,51.621086,-3.873215,14.70,6,6.82,41.46,1.25,0,1,1,0,1,1,192,62,6,25.25,48.74,1008.53,123611,0.2840,0.4760,0.3400
2025-09-04T15:20:03,51.621103,-3.873200,15.40,6,6.76,30.42,1.25,0,0,0,0,0,0,204,66,10,25.25,48.76,1008.54,123428,0.2840,0.4480,0.3420
2025-09-04T15:20:04,51.621117,-3.873190,15.20,6,5.83,30.05,1.25,0,0,1,0,0,1,276,90,14,25.25,48.79,1008.54,123978,0.2840,0.4660,0.3620
2025-09-04T15:20:05,51.621132,-3.873182,15.00,6,6.20,21.67,1.25,0,0,1,0,0,1,276,90,14,25.26,48.77,1008.55,123245,0.2840,0.4920,0.3360
2025-09-04T15:20:06,51.621149,-3.873174,14.80,6,7.30,24.68,1.25,0,0,1,0,0,1,264,88,14,25.26,48.77,1008.57,123064,0.2840,0.4920,0.3280
2025-09-04T15:20:07,51.621164,-3.873159,15.00,6,6.00,28.86,1.25,0,0,1,0,0,1,264,88,14,25.26,48.80,1008.59,123794,0.2840,0.4920,0.3520
2025-09-04T15:20:08,51.621177,-3.873146,14.90,6,5.94,28.67,1.25,0,0,1,0,0,1,234,78,10,25.26,48.77,1008.60,123611,0.2840,0.4920,0.3660
2025-09-04T15:20:09,51.621191,-3.873137,15.60,6,5.54,27.63,1.25,1,1,2,1,1,2,234,78,10,25.26,48.76,1008.61,123154,0.2840,0.5120,0.3480
